codigo_produto;nome;codigo_de_barras;sigla_da_unidade_de_medida;marca_do_produto;categoria;subcategoria_nivel_1;subcategoria_nivel_2;preco_custo;preco_fornecedor;preco_minimo_de_venda;preco_venda;peso;estoque_minimo;origem_produto;receita_do_produto;referencia_interna;enviar_dados_balanca;informacao_adicional;cnpj_fornecedor;nome_do_fornecedor;multiplicador;sigla_pacote;grade_1;grade_2;opcao_de_grade_1;opcao_de_grade_2;NCM;cest;aliquota_cofins;aliquota_ipi;aliquota_pis;enquadramento_de_ipi;codigo_situacao_tributaria_ipi;codigo_situacao_tributaria_pis;codigo_situacao_tributaria_icms;aliquota_icms;mva;reducao_na_base_de_calculo;origem_icms;destino_icms;csosn;codigo_beneficio_fiscal_regra_icms;codigo_beneficio_fiscal_produto;valor_base_calculo_icms_st_retido_anteriormente;valor_icms_st_retido_anteriormente
191011;MACACAO;;UN;;;;;1;;;275.000;;;;;G50074;;;;;;;;;;;62046900;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
191012;VESTIDO;;UN;;;;;1;;;210.000;;;;;G80257;;;;;;;;;;;62044400;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
191013;BOLSA RAFITTHY MALTE;;UN;;;;;1;;;209.000;;;;;2801145;;;;;;;;;;;42022210;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
191014;BOLSA RAFITTHY CACAU;;UN;;;;;1;;;199.000;;;;;2802100;;;;;;;;;;;42022210;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
191015;BOLSA RAFITTHY TOSCANA;;UN;;;;;1;;;215.000;;;;;2802132;;;;;;;;;;;42022210;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
191016;BOLSA RAFITTHY  PRETO;;UN;;;;;1;;;229.000;;;;;2802134;;;;;;;;;;;42022210;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
191017;BOLSA RAFITTHY MALTE;;UN;;;;;1;;;213.000;;;;;2802138;;;;;;;;;;;42022210;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
191018;BOLSA RAFITTHY MALTE;;UN;;;;;1;;;228.000;;;;;2802139;;;;;;;;;;;42022210;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
191019;BOLSA RAFITTHY DARK CACAU;;UN;;;;;1;;;119.000;;;;;2802142;;;;;;;;;;;42022210;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
191020;BOLSA RAFITTHY;;UN;;;;;1;;;199.000;;;;;2802145;;;;;;;;;;;42022210;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
191021;BOLSA RAFITTHY;;UN;;;;;1;;;213.000;;;;;2802155;;;;;;;;;;;42022210;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
191022;BOLSA RAFITTHY;;UN;;;;;1;;;268.000;;;;;2802167;;;;;;;;;;;42022210;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
191023;BOLSA RAFITTHY;;UN;;;;;1;;;219.000;;;;;2802168;;;;;;;;;;;42022210;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
191024;BOLSA RAFITTHY;;UN;;;;;1;;;209.000;;;;;2802169;;;;;;;;;;;42022210;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
191025;BOLSA RAFITTHY;;UN;;;;;1;;;219.000;;;;;2802173;;;;;;;;;;;42022210;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
191026;BOLSA RAFITTHY;;UN;;;;;1;;;219.000;;;;;2802200;;;;;;;;;;;42022210;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
191027;CARTEIRA;;UN;;;;;1;;;125.000;;;;;2802414;;;;;;;;;;;42023200;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
191028;CARTEIRA;;UN;;;;;1;;;109.000;;;;;2802415;;;;;;;;;;;42023200;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
191029;CARTEIRA;;UN;;;;;1;;;109.000;;;;;2802417;;;;;;;;;;;42023200;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
191030;CARTEIRA;;UN;;;;;1;;;99.000;;;;;2802421;;;;;;;;;;;42023200;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
191031;MINI BOLSA;;UN;;;;;1;;;139.000;;;;;2802303;;;;;;;;;;;42022210;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
191032;MINI BOLSA;;UN;;;;;1;;;169.000;;;;;2802307;;;;;;;;;;;42022210;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
191033;MINI BOLSA;;UN;;;;;1;;;145.000;;;;;2802309;;;;;;;;;;;42022210;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
191034;CHINELO INJ PVC;;UN;;;;;1;;;57.000;;;;;PJ6000;;;;;;;;;;;64022000;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
191035;SANDALIA USAFLEX ELASTICO;;UN;;;;;1;;;127.000;;;;;AB8704;;;;;;;;;;;64039990;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
191036;BLUSA  VISCOSE;;UN;;;;;1;;;167.000;;;;;1787;;;;;;;;;;;62064000;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
191037;BLUSA EST BTAO;;UN;;;;;1;;;125.000;;;;;3087;;;;;;;;;;;62064000;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
191038;BLUSA C DET RENDA;;UN;;;;;1;;;146.000;;;;;3987;;;;;;;;;;;62064000;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
191039;BLUSA GGT;;UN;;;;;1;;;125.000;;;;;7287;;;;;;;;;;;62064000;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
191040;BLUSA GGT MG CHIFFON MAQUINETADO;;UN;;;;;1;;;105.000;;;;;8186;;;;;;;;;;;62064000;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
191041;BLUSA ML EST DET BOT;;UN;;;;;1;;;105.000;;;;;11387;;;;;;;;;;;61062000;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
191042;CLACA FLARE LINHO;;UN;;;;;1;;;230.000;;;;;12786;;;;;;;;;;;62046900;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
191043;BLUSA C AVIAMENTO;;UN;;;;;1;;;105.000;;;;;13786;;;;;;;;;;;62064000;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
191044;MACACAO RETILI DECT E CINT;;UN;;;;;1;;;279.000;;;;;16986;;;;;;;;;;;61046300;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
191045;BLUSA EST VISCOSE;;UN;;;;;1;;;105.000;;;;;20386;;;;;;;;;;;62064000;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
191046;CALCA ALFAIATARIA;;UN;;;;;1;;;230.000;;;;;22331;;;;;;;;;;;62046900;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
191047;CALCA FLARE;;UN;;;;;1;;;230.000;;;;;23986;;;;;;;;;;;62046900;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
191048;CALCA BASICA;;UN;;;;;1;;;105.000;;;;;27921;;;;;;;;;;;62041300;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
191049;CHINELO DBY SOF OCRE;;UN;;;;;1;;;75.000;;;;;500263;;;;;;;;;;;64029990;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
191050;CHINELO FEM SOF NUD.VNZ;;UN;;;;;1;;;75.000;;;;;500264;;;;;;;;;;;64029990;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
191051;CHINELO FEM DBY PTO.NAP;;UN;;;;;1;;;75.000;;;;;500262;;;;;;;;;;;64029990;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
191052;TAMANCO FEM NAP CNV NUD;;UN;;;;;1;;;96.000;;;;;508020;;;;;;;;;;;64029990;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
191053;TAMANCO FEM NAP MRF.VNZ;;UN;;;;;1;;;80.000;;;;;412004;;;;;;;;;;;64029990;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
191054;TAMNCO FEM  NAP VAN.ELT;;UN;;;;;1;;;88.000;;;;;500266;;;;;;;;;;;64029990;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
191055;BLUSA;;UN;;;;;1;;;90.000;;;;;C20719;;;;;;;;;;;62064000;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
191056;BLUSA;;UN;;;;;1;;;68.000;;;;;C20722;;;;;;;;;;;61062000;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
191057;BLUSA;;UN;;;;;1;;;120.000;;;;;C20732;;;;;;;;;;;62064000;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
191058;BLUSA;;UN;;;;;1;;;68.000;;;;;C32073;;;;;;;;;;;61062000;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
191059;BLUSA;;UN;;;;;1;;;56.000;;;;;C32140;;;;;;;;;;;61061000;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
191060;BLUSA;;UN;;;;;1;;;60.000;;;;;C32144;;;;;;;;;;;61061000;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
191061;CONJ BLUSA E SAIA;;UN;;;;;1;;;80.000;;;;;C90616;;;;;;;;;;;61042200;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
191062;CONJUNTO;;UN;;;;;1;;;125.000;;;;;C90619;;;;;;;;;;;61042300;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
191063;BLUSA;;UN;;;;;1;;;99.000;;;;;G20273;;;;;;;;;;;62064000;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
191064;BLUSA;;UN;;;;;1;;;102.000;;;;;G20276;;;;;;;;;;;62064000;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
191065;BLUSA;;UN;;;;;1;;;102.000;;;;;G30475;;;;;;;;;;;62064000;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
191066;BLUSA;;UN;;;;;1;;;107.000;;;;;G30494;;;;;;;;;;;62064000;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
191067;VESTIDO;;UN;;;;;1;;;170.000;;;;;G80246;;;;;;;;;;;62044300;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
191068;VESTIDO;;UN;;;;;1;;;199.000;;;;;G80253;;;;;;;;;;;62044300;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
191069;VESTIDO;;UN;;;;;1;;;199.000;;;;;G80255;;;;;;;;;;;62044400;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
191070;CALCA ESSENCIAL SKINNY;;UN;;;;;1;;;178.000;;;;;2002009;;;;;;;;;;;62034900;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
191071;BERMUDA BOXER ESSENCIAL;;UN;;;;;1;;;83.000;;;;;4000006;;;;;;;;;;;62034300;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
191072;POLO MC ESSENCIAL SLIM;;UN;;;;;1;;;113.000;;;;;7440003;;;;;;;;;;;61099000;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
191073;POLO MC SPECIAL;;UN;;;;;1;;;126.000;;;;;7447004;;;;;;;;;;;61099000;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
191074;TENIS MARX SUEDE ALL BLACK;;UN;;;;;1;;;179.000;;;;;CC1636;;;;;;;;;;;64041900;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
191075;TENIS YANKEE BRANCO.NATURAL;;UN;;;;;1;;;179.000;;;;;CC1809;;;;;;;;;;;64029990;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
191076;TENIS VENTURA MARROM;;UN;;;;;1;;;199.000;;;;;CC1817;;;;;;;;;;;64029990;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
191077;CAMISA POLO MC;;UN;;;;;1;;;73.000;;;;;41082;;;;;;;;;;;61051000;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
191078;CAMISA POLO MC;;UN;;;;;1;;;83.000;;;;;41233;;;;;;;;;;;61051000;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
191079;CALCA;;UN;;;;;1;;;125.000;;;;;41648;;;;;;;;;;;61034200;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
191080;BERMUDA;;UN;;;;;1;;;136.000;;;;;41789;;;;;;;;;;;61034300;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
191081;CAMISETA MC;;UN;;;;;1;;;67.000;;;;;42054;;;;;;;;;;;61091000;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
191082;CAMISETA MC;;UN;;;;;1;;;84.000;;;;;42062;;;;;;;;;;;61091000;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
191083;CAMISETA MC;;UN;;;;;1;;;74.000;;;;;42183;;;;;;;;;;;61091000;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
191084;CAMISETA MC;;UN;;;;;1;;;68.000;;;;;42186;;;;;;;;;;;61091000;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
191085;CAMISETA MC;;UN;;;;;1;;;68.000;;;;;42744;;;;;;;;;;;61091000;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
191086;BLUSA MC E SHORT;;UN;;;;;1;;;105.000;;;;;41573;;;;;;;;;;;61042300;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
191087;BLUSA MC E SHORT SAIA;;UN;;;;;1;;;178.000;;;;;41577;;;;;;;;;;;61042200;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
191088;BLUSA BOX MC;;UN;;;;;1;;;53.000;;;;;41581;;;;;;;;;;;61062000;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
191089;VESTIDO MC;;UN;;;;;1;;;132.000;;;;;41798;;;;;;;;;;;61044300;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
191090;MACAQUINHO MC;;UN;;;;;1;;;137.000;;;;;41985;;;;;;;;;;;61046200;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
191091;VESTIDO MC;;UN;;;;;1;;;112.000;;;;;41999;;;;;;;;;;;61044300;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
191092;BLUSA MC E SHORT;;UN;;;;;1;;;147.000;;;;;42012;;;;;;;;;;;61042200;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
191093;BLUSA BOXY MC E CALCA;;UN;;;;;1;;;178.000;;;;;42013;;;;;;;;;;;61042200;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
191094;BLUSA BOXY MC E SHORT;;UN;;;;;1;;;146.000;;;;;42053;;;;;;;;;;;61042200;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
191095;SHORT;;UN;;;;;1;;;112.000;;;;;42268;;;;;;;;;;;62046200;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
191096;BLUSA MC;;UN;;;;;1;;;57.000;;;;;42305;;;;;;;;;;;61061000;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
191097;VESTIDO MC;;UN;;;;;1;;;136.000;;;;;42556;;;;;;;;;;;61044300;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
191098;CALCA;;UN;;;;;1;;;58.000;;;;;42583;;;;;;;;;;;61112000;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
191099;BODY MC;;UN;;;;;1;;;73.000;;;;;42586;;;;;;;;;;;61142000;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
191100;BODY MC;;UN;;;;;1;;;136.000;;;;;42605;;;;;;;;;;;61113000;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
191101;VESTIDO;;UN;;;;;1;;;146.000;;;;;42708;;;;;;;;;;;61044300;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
191102;VESTIDO MC E FAIXA;;UN;;;;;1;;;146.000;;;;;42910;;;;;;;;;;;61044300;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
191103;COLETE;;UN;;;;;1;;;167.000;;;;;41036;;;;;;;;;;;61102000;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
191104;SHORT SAIA;;UN;;;;;1;;;157.000;;;;;41046;;;;;;;;;;;61046200;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
191105;BLUSA REGATA;;UN;;;;;1;;;83.000;;;;;41516;;;;;;;;;;;61061000;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
191106;BLUSA BOXY MC;;UN;;;;;1;;;73.000;;;;;41806;;;;;;;;;;;61062000;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
191107;VESTIDO REGATA;;UN;;;;;1;;;136.000;;;;;41845;;;;;;;;;;;61044200;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
191108;BLUSA CROPPED ALCA E SHORT;;UN;;;;;1;;;188.000;;;;;42087;;;;;;;;;;;61042200;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
191109;BLUSA BOXY MC E SHORT;;UN;;;;;1;;;157.000;;;;;42134;;;;;;;;;;;61042200;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
191110;BLUSA CROPPED E SHORT SAIA;;UN;;;;;1;;;163.000;;;;;42496;;;;;;;;;;;61042200;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
191111;MACAQUINHO MC;;UN;;;;;1;;;167.000;;;;;42506;;;;;;;;;;;61046200;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
191112;BERMUDA;;UN;;;;;1;;;90.000;;;;;41781;;;;;;;;;;;61034200;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
191113;VESTIDO MC;;UN;;;;;1;;;126.000;;;;;41040;;;;;;;;;;;61046200;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
191114;JARDINEIRA;;UN;;;;;1;;;204.000;;;;;41041;;;;;;;;;;;61046200;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
191115;JARDINEIRA;;UN;;;;;1;;;188.000;;;;;41044;;;;;;;;;;;62046200;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
191116;BLUSA BOX MC;;UN;;;;;1;;;77.000;;;;;41505;;;;;;;;;;;61061000;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
191117;VESTIDO MC;;UN;;;;;1;;;136.000;;;;;41831;;;;;;;;;;;61044200;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
191118;VESTIDO MC;;UN;;;;;1;;;176.000;;;;;41837;;;;;;;;;;;61044200;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
191119;VESTIDO REGATA E SOBREPOSICAO;;UN;;;;;1;;;145.000;;;;;41843;;;;;;;;;;;61044300;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
191120;VESTIDO MC;;UN;;;;;1;;;136.000;;;;;41848;;;;;;;;;;;61044200;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
191121;VESTIDO MC;;UN;;;;;1;;;99.000;;;;;42072;;;;;;;;;;;61044300;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
191122;SHORT;;UN;;;;;1;;;55.000;;;;;42476;;;;;;;;;;;61046200;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
191123;BLUSA CROPPED MC;;UN;;;;;1;;;78.000;;;;;42598;;;;;;;;;;;61061000;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
191124;BLUSA MC E SAIA;;UN;;;;;1;;;157.000;;;;;42632;;;;;;;;;;;61042200;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
191125;TAMANCO MISSISSIPI BRANCO;;UN;;;;;1;;;86.000;;;;;Q2891;;;;;;;;;;;64029990;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
191126;TAMANCO MISSISSIPI BELER AMENDOA;;UN;;;;;1;;;96.000;;;;;Q2892;;;;;;;;;;;64029990;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
191127;TAMANCO MISSISSIPI CHENNAI OURO;;UN;;;;;1;;;84.000;;;;;Q2901;;;;;;;;;;;64029990;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
191128;SANDALIA MISSISSIPI MALACA AVELA;;UN;;;;;1;;;94.000;;;;;Q3391;;;;;;;;;;;64029990;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
191129;CONJ CAMISETA;;UN;;;;;1;;;72.000;;;;;30199;;;;;;;;;;;30199000;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
191130;TAMANCO USAFLEX;;UN;;;;;1;;;120.000;;;;;V1273;;;;;;;;;;;64039990;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
191131;TAMANCO USAFLEX;;UN;;;;;1;;;120.000;;;;;AE1412;;;;;;;;;;;64039990;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
191132;TAMANCO USAFLEX;;UN;;;;;1;;;150.000;;;;;AE0908;;;;;;;;;;;64039990;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
191133;SANDALIA USAFLEX;;UN;;;;;1;;;172.000;;;;;Y8208;;;;;;;;;;;64039990;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
191134;SANDALIA USAFLEX;;UN;;;;;1;;;138.000;;;;;AE2013;;;;;;;;;;;64039990;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
191135;CALCADO FREEWAY;;UN;;;;;1;;;219.000;;;;;3290;;;;;;;;;;;64039990;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
191136;CALCADO FREEWAY;;UN;;;;;1;;;219.000;;;;;3913;;;;;;;;;;;64039990;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
191137;CALCADO FREEWAY;;UN;;;;;1;;;209.000;;;;;3914;;;;;;;;;;;64039990;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
191138;CALCADO FREEWAY;;UN;;;;;1;;;188.000;;;;;3138;;;;;;;;;;;64039990;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
191139;CALCADO FREEWAY;;UN;;;;;1;;;188.000;;;;;3722;;;;;;;;;;;64039990;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
191140;TENIS MIAMI LEATHER COCA COLA;;UN;;;;;1;;;198.000;;;;;CC1753;;;;;;;;;;;64039990;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
191142;PIJAMA KIRASH;;UN;;;;;1;;;51.000;;;;;A703M;;;;;;;;;;;61112000;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
191143;PIJAMA KIRASH;;UN;;;;;1;;;14.000;;;;;K043M;;;;;;;;;;;61113000;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
191144;CAMISA POLO MC;;UN;;;;;1;;;92.000;;;;;41084;;;;;;;;;;;61051000;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
191145;CALCA;;UN;;;;;1;;;145.000;;;;;41649;;;;;;;;;;;61034200;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
191146;BERMUDA;;UN;;;;;1;;;108.000;;;;;41786;;;;;;;;;;;61034200;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
191147;CAMISATE MC;;UN;;;;;1;;;89.000;;;;;42059;;;;;;;;;;;61091000;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
191148;CAMISETA MC;;UN;;;;;1;;;79.000;;;;;42065;;;;;;;;;;;61091000;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
191149;CAMISETA MC;;UN;;;;;1;;;79.000;;;;;42166;;;;;;;;;;;61091000;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
191150;CAMISETA MC;;UN;;;;;1;;;79.000;;;;;42188;;;;;;;;;;;61091000;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
191151;CAMISETA MC;;UN;;;;;1;;;73.000;;;;;42189;;;;;;;;;;;61091000;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
191152;BLUSA CROPPED ALCA E SHORT;;UN;;;;;1;;;175.000;;;;;142087;;;;;;;;;;;61042200;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
191153;BLUSA BOXY MC E SHORT SAIA;;UN;;;;;1;;;175.000;;;;;142089;;;;;;;;;;;62042200;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
191154;VESTIDO MC;;UN;;;;;1;;;146.000;;;;;42498;;;;;;;;;;;61044200;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
191155;SALOPETE;;UN;;;;;1;;;167.000;;;;;41543;;;;;;;;;;;62044200;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
191156;VESTIDO REGATA;;UN;;;;;1;;;112.000;;;;;41576;;;;;;;;;;;61044300;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
191157;MACAQUINHO MC;;UN;;;;;1;;;125.000;;;;;41578;;;;;;;;;;;61046200;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
191158;BLUSA MC E CALCA PANTACOURT;;UN;;;;;1;;;188.000;;;;;41589;;;;;;;;;;;61042200;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
191159;JARDINEIRA ALCA;;UN;;;;;1;;;189.000;;;;;41792;;;;;;;;;;;62046200;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
191160;VESTIDO MC;;UN;;;;;1;;;78.000;;;;;41795;;;;;;;;;;;61044300;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
191161;VESTIDO MC;;UN;;;;;1;;;104.000;;;;;41819;;;;;;;;;;;61044300;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
191162;VESTIDO MC;;UN;;;;;1;;;189.000;;;;;41981;;;;;;;;;;;62044300;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
